"FIPS","Population_12_14","Death_rate_12_14","Population_06_08","Death_rate_06_08","Pop_growth","Misery_growth","dem_2016","gop_2016","total_2016","dem_2008","gop_2008","total_2008","trump_shift","total_votes","state_abbr","county_name"
12109,283451,61.9,250259,51.8,33192,10.1,43037,88633,136392,35791,69222,105844,0.0139694530227131,121118,"FL","St. Johns County"
12111,257337,89.2,262862,88,-5525,1.2,66812,70248,140731,67125,52512,120579,0.0736068998915795,130655,"FL","St. Lucie County"
12113,222640,60.7,211322,67.2,11318,-6.5,18398,65126,87432,19470,55972,76185,0.0378070364841144,81808.5,"FL","Santa Rosa County"
12115,444264,87.8,465333,92.8,-21069,-5,97676,124098,228509,102686,102897,207353,0.0590564772605776,217931,"FL","Sarasota County"
12117,478427,67.7,490545,52.9,-12118,14.8,105611,109265,224377,99335,105070,205895,-0.00552594357603065,215136,"FL","Seminole County"
12119,90412,87.2,84099,73.1,6313,14.1,22631,52722,76649,17655,30866,48868,0.063529970717465,62758.5,"FL","Sumter County"
12121,50689,67.6,49550,75.4,1139,-7.80000000000001,3955,14281,18675,4916,12534,17662,0.0648404962381158,18168.5,"FL","Suwannee County"
12123,26367,94.9,26656,79.7,-289,15.2,2149,6923,9279,2803,6457,9366,0.0658170679678959,9322.5,"FL","Taylor County"
12125,18523,258.5,19664,219.2,-1141,39.3,1014,4567,5693,1300,3940,5293,0.0664037334960081,5493,"FL","Union County"
12127,575382,107.8,604267,92.4,-28885,15.4,108793,142763,260304,127795,113938,243824,0.0961815450380063,252064,"FL","Volusia County"
12129,42389,68.4,40144,69.8,2245,-1.39999999999999,4348,10507,15344,5311,8877,14376,0.0816343581412919,14860,"FL","Wakulla County"
12131,83512,73.3,77758,98.2,5754,-24.9,6861,25695,33559,7174,19561,27046,0.0575928222356309,30302.5,"FL","Walton County"
13013,88321,65.2,83292,62.2,5029,3,6580,21105,28828,6657,17625,24582,0.0364798635002064,26705,"GA","Barrow County"
13015,131773,83.2,129566,63.4,2207,19.8,8204,29879,39263,9662,25976,36093,0.0556908968317033,37678,"GA","Bartow County"
13021,100837,74.1,110719,57.9,-9882,16.2,34383,22589,58327,38987,27037,66368,-0.0130095910010967,62347.5,"GA","Bibb County"
13031,62391,54.8,57256,44.6,5135,10.2,8812,14476,24151,9586,14174,23920,0.0250588734013675,24035.5,"GA","Bulloch County"
13035,26040,118.8,27062,86.7,-1022,32.1,2566,6717,9477,3065,5947,9091,0.0636828250926542,9284,"GA","Butts County"
13039,57256,64.6,55390,40.7,1866,23.9,5914,12287,18825,6482,10502,17084,0.056726118970393,17954.5,"GA","Camden County"
13045,126363,85.9,129243,81.1,-2880,4.80000000000001,12422,29983,43744,14334,28661,43498,0.0404504495721328,43621,"GA","Carroll County"
13047,95779,69.5,94816,62.3,963,7.2,4769,20860,26510,6025,18218,24496,0.0624470768140338,25503,"GA","Catoosa County"
13051,232400,67.3,216394,59.2,16006,8.09999999999999,58998,43649,106013,62755,46829,110238,-0.00210022780159991,108125.5,"GA","Chatham County"
13055,33071,81.3,35274,109.3,-2203,-28,1612,6457,8246,2596,5572,8307,0.118048737086313,8276.5,"GA","Chattooga County"
13057,303372,59.8,287524,41.5,15848,18.3,25203,80611,110825,22350,70279,93772,0.00310303358141395,102298.5,"GA","Cherokee County"
13059,86794,86.7,82000,66.2,4794,20.5,29514,12691,44221,29591,15333,45510,-0.0406107982910832,44865.5,"GA","Clarke County"
13063,59122,125.1,76741,110.1,-17619,15,75908,11740,89236,82527,16506,99438,-0.0327268450981229,94337,"GA","Clayton County"
13067,681343,62.4,705141,41.1,-23798,21.3,159416,152602,326424,141216,170957,315444,-0.0585546875690242,320934,"GA","Cobb County"
13069,41711,55.9,41934,60.7,-223,-4.8,4090,9575,13896,4811,8872,13747,0.0522993871023303,13821.5,"GA","Coffee County"
13071,41245,59.3,42812,65.2,-1567,-5.90000000000001,3460,9892,13592,4139,9185,13435,0.0515052418058729,13513.5,"GA","Colquitt County"
13073,159804,59.1,143803,42.8,16001,16.3,18863,43060,64190,15703,39322,55351,-0.0192408811743841,59770.5,"GA","Columbia County"
13077,159518,56.3,149260,45.9,10258,10.4,16572,42513,61315,15521,37571,53549,0.0118643172235554,57432,"GA","Coweta County"
13083,23784,86.3,24779,71.6,-995,14.7,965,5047,6238,1612,4703,6408,0.0947529327726179,6323,"GA","Dade County"
13089,392020,49.2,376966,40.6,15054,8.6,239131,47531,295871,254594,65581,322301,-0.0390200961924172,309086,"GA","DeKalb County"
13095,39833,102.9,47671,74.1,-7838,28.8,23224,10227,33925,26135,12547,38846,-0.0186319823209583,36385.5,"GA","Dougherty County"
13097,106049,73.2,118032,57.5,-11983,15.7,30971,24803,57365,27825,26812,55083,-0.0460243069824792,56224,"GA","Douglas County"
13103,71961,58.9,67525,47.3,4436,11.6,4851,17865,23395,4936,15230,20316,0.0312185013359009,21855.5,"GA","Effingham County"
13105,18997,117,20967,103.1,-1970,13.9,2507,5269,7912,3366,4868,8317,0.0863905469242756,8114.5,"GA","Elbert County"
13111,34881,93.6,35992,90.4,-1111,3.19999999999999,1920,9622,11764,2611,7807,10584,0.0842749338273576,11174,"GA","Fannin County"
13113,112823,45.5,123985,31,-11162,14.5,23255,35034,60387,20313,38501,59321,-0.0535834016591413,59854,"GA","Fayette County"
13115,108204,94.8,113169,75.4,-4965,19.4,9127,24045,34250,10691,23132,34213,0.0409450008151507,34231.5,"GA","Floyd County"
13117,247120,52.7,222236,36.7,24884,16,23427,69801,97314,15406,59166,75376,-0.0446948802964084,86345,"GA","Forsyth County"
13119,28504,141.3,30077,75.1,-1573,66.2,1243,7054,8474,1914,6069,8073,0.0899463034252113,8273.5,"GA","Franklin County"
13121,722535,61.7,686955,43.9,35580,17.8,281875,110372,407173,272000,130136,404941,-0.0422279884827584,406057,"GA","Fulton County"
13123,39030,84.1,41337,93.3,-2307,-9.2,1955,10465,12713,2614,8408,11149,0.0797546321498417,11931,"GA","Gilmer County"
13127,83662,80.3,84595,80.5,-933,-0.200000000000003,11738,21482,34041,12676,20479,33341,0.0289840804838093,33691,"GA","Glynn County"
13129,70661,74.2,70623,44.6,38,29.6,3176,15171,18850,4268,13113,17607,0.0724481716309703,18228.5,"GA","Gordon County"
13135,620627,55.4,662276,40.8,-41649,14.6,165063,146463,323931,129025,158746,290271,-0.0814930652946091,307101,"GA","Gwinnett County"
13137,53285,54.7,54709,49.5,-1424,5.2,2483,13184,16128,2900,11766,14808,0.0392502710793301,15468,"GA","Habersham County"
13139,187364,87.8,186352,60,1012,27.8,16153,51681,70133,14457,44962,59928,0.00518058939933352,65030.5,"GA","Hall County"
13143,40700,105.5,41436,105.9,-736,-0.400000000000006,1474,9579,11317,2248,8658,11097,0.0727676092562304,11207,"GA","Haralson County"
13147,29086,82.6,30594,79.4,-1508,3.19999999999999,2583,7285,10077,3365,6537,10002,0.0780751690850842,10039.5,"GA","Hart County"
13151,174186,71.7,186096,57.8,-11910,13.9,49902,45641,98037,40567,47157,88311,-0.0598598469301839,93174,"GA","Henry County"
13153,143225,61,136596,57.8,6629,3.2,22460,35351,59559,22094,33392,55931,0.00968315706054246,57745,"GA","Houston County"
13157,82465,87.8,80630,63.8,1835,24,4469,21754,27057,4950,17776,22960,0.0473892862982213,25008.5,"GA","Jackson County"
13169,32730,61.8,33706,62,-976,-0.200000000000003,3960,8304,12524,4572,7782,12438,0.0471862825512356,12481,"GA","Jones County"
13175,44159,63.2,46584,71.1,-2425,-7.89999999999999,6737,12401,19448,7769,12052,19937,0.0399358694425254,19692.5,"GA","Laurens County"
13179,41317,104.3,41528,52.9,-211,51.4,9531,6125,16082,10474,5828,16376,0.033721664981246,16229,"GA","Liberty County"
13185,91143,60.3,89522,49.2,1621,11.1,14614,21308,36813,17597,21269,39078,0.0459348672038414,37945.5,"GA","Lowndes County"
13187,41425,56.9,40590,52.1,835,4.8,2216,9613,12324,2586,8326,11075,0.049650595893734,11699.5,"GA","Lumpkin County"
13195,38834,95.4,39926,68.6,-1092,26.8,2423,9195,11945,2965,8226,11334,0.0563893556781381,11639.5,"GA","Madison County"
13213,53881,116.1,57348,90,-3467,26.1,1799,10340,12422,3026,8180,11382,0.121833893929318,11902,"GA","Murray County"
13215,137895,81.1,132046,52.3,5849,28.8,39602,26901,68320,44158,29568,74065,0.00345552139198801,71192.5,"GA","Muscogee County"
13217,83661,79.9,87854,56.2,-4193,23.7,21936,20907,43787,20827,20337,41435,-0.00605716041186216,42611,"GA","Newton County"
13219,46457,46.8,43961,40.5,2496,6.3,5253,12885,19030,4825,12120,17132,-0.00486820478427075,18081,"GA","Oconee County"
13223,182384,63.3,171305,68.2,11079,-4.90000000000001,18004,44646,64601,17229,39192,56985,0.0179907219854251,60793,"GA","Paulding County"
13233,46777,109.1,48990,85.4,-2213,23.7,2863,11006,14158,4052,9850,14113,0.0850372433367742,14135.5,"GA","Polk County"
13245,121008,122.3,126190,98.1,-5182,24.2,48707,24441,74952,52100,26842,79333,-0.00589098484536799,77142.5,"GA","Richmond County"
13247,53633,109.7,65912,60.9,-12279,48.8,23206,13463,37589,20526,16921,37706,-0.0847159397391786,37647.5,"GA","Rockdale County"
13255,60516,97.4,63906,78.4,-3390,19,9347,15636,25940,10141,14885,25255,0.0310841612846564,25597.5,"GA","Spalding County"
13257,32591,121.8,34012,76,-1421,45.8,1835,7682,9760,2705,7689,10517,0.0674334347442105,10138.5,"GA","Stephens County"
13275,40790,46.3,41674,43.6,-884,2.7,7138,11225,18730,7720,10642,18459,0.0317170633068657,18594.5,"GA","Thomas County"
13285,62316,85.3,63678,64.6,-1362,20.7,9597,15643,25793,10455,15391,26028,0.0242815423991892,25910.5,"GA","Troup County"
13291,28745,96.1,30816,62.3,-2071,33.8,1962,9849,12039,2486,8013,10634,0.0706681234297796,11336.5,"GA","Union County"
13293,27840,107.9,29784,78.3,-1944,29.6,3471,7288,10924,4061,7291,11421,0.0351206941419678,11172.5,"GA","Upson County"
13295,100393,70.8,101306,64.8,-913,6,4213,18938,23939,6095,17110,23542,0.0806797295527295,23740.5,"GA","Walker County"
13297,106435,81.3,105339,49.8,1096,31.5,8279,31093,40425,8469,27253,36026,0.0268044520345608,38225.5,"GA","Walton County"
13299,36535,101.7,38019,93.9,-1484,7.8,3436,8508,12150,4034,8311,12416,0.0390961519628389,12283,"GA","Ware County"
13305,33901,101.5,34882,118.5,-981,-17,2039,8147,10376,2858,7601,10560,0.0730807684591224,10468,"GA","Wayne County"
13311,38830,84.8,39147,63.5,-317,21.3,1672,9751,11771,2174,8467,10761,0.0579327507208162,11266,"GA","White County"
13313,100225,76.9,102451,71.4,-2226,5.5,7925,21514,30362,8167,19230,27677,0.0288976118009967,29019.5,"GA","Whitfield County"
15001,117873,107,121084,85.8,-3211,21.2,41258,17500,64865,50819,14866,66916,0.071509184318794,65890.5,"HI","Hawaii County"
15003,369296,74.9,353496,73.5,15800,1.40000000000001,175634,90296,285683,214239,88164,306813,0.0480032746149177,296248,"HI","Honolulu County"
15007,43004,51.6,42606,73.4,398,-21.8,16456,7574,26335,20416,6245,27224,0.0809520712289938,26779.5,"HI","Kauai County"
15009,107772,95.7,108096,71,-324,24.7,33479,13445,51942,39727,11154,51789,0.0673097606902379,51865.5,"HI","Maui County"
16001,593206,64,545941,54.5,47265,9.5,75676,93748,195587,82236,93328,179402,0.0217440283856032,187494.5,"ID","Ada County"
16005,108750,112.7,103266,51.3,5484,61.4,10342,17180,33405,14792,19356,35105,0.0574011362858556,34255,"ID","Bannock County"
16011,49178,66.9,48900,47.5,278,19.4,2924,10907,16625,4424,12230,17155,0.0542327344835867,16890,"ID","Bingham County"
16017,61942,77,65453,55.2,-3511,21.8,5140,10220,16815,7840,11145,19547,0.0783221814370995,18181,"ID","Bonner County"
16019,136050,102.9,128290,62.6,7760,40.3,8930,26699,44212,11417,29334,41703,0.0295263791315222,42957.5,"ID","Bonneville County"
16027,217050,76.3,203976,47,13074,29.3,16683,46755,72007,20147,42752,64246,0.0573259806228589,68126.5,"ID","Canyon County"
16039,29960,80.1,31447,63.5,-1487,16.6,1814,5816,8519,2591,5665,8436,0.0760866238430512,8477.5,"ID","Elmore County"
16055,208439,72.2,197252,60.8,11187,11.4,16264,44449,66286,22120,38387,61932,0.0976942166013141,64109,"ID","Kootenai County"
16069,53979,78.4,53577,72.3,402,6.10000000000001,4828,10699,17195,7123,10357,17823,0.0965520495117459,17509,"ID","Nez Perce County"
16079,18451,116.5,19862,99.5,-1411,17,1384,3297,5120,2521,2953,5666,0.164877418230883,5393,"ID","Shoshone County"
16083,97958,67.1,93758,57.3,4200,9.8,6844,21063,31893,8621,19032,28344,0.06651328082873,30118.5,"ID","Twin Falls County"
17001,95344,46,95531,41.2,-187,4.8,7633,22732,31770,11794,18711,30823,0.135250205167835,31296.5,"IL","Adams County"
17007,64197,56.6,65604,31.7,-1407,24.9,8952,12261,22604,11333,10403,22157,0.0993877065405324,22380.5,"IL","Boone County"
17011,47222,62.2,50026,45.1,-2804,17.1,6010,9264,16303,8889,7911,17113,0.135628028021474,16708,"IL","Bureau County"
17019,210949,59.6,204635,34.3,6314,25.3,49694,33235,89196,48597,33871,84143,-0.00995237472514454,86669.5,"IL","Champaign County"
17021,50886,63.9,51912,53.6,-1026,10.3,3982,10522,15310,6918,7872,15100,0.193203525585444,15205,"IL","Christian County"
17029,69490,69.8,66112,53.2,3378,16.6,7285,12985,21580,11716,10978,23076,0.156861679045236,22328,"IL","Coles County"
17031,4021387,54,4037093,48.6,-15706,5.4,1528582,440213,2055215,1629024,487736,2137466,-0.00682115338212105,2096340.5,"IL","Cook County"
17037,122031,42.8,122575,36.3,-544,6.5,20348,19051,42605,25784,18266,44818,0.0688750381404553,43711.5,"IL","DeKalb County"
17043,1079721,43.1,1109234,36.2,-29513,6.9,222499,164355,412929,228698,183626,417973,-0.0204937509288578,415451,"IL","DuPage County"
17055,58383,105.3,59604,61.1,-1221,44.2,4711,13101,18533,8880,9404,18641,0.221185914500279,18587,"IL","Franklin County"
17057,52278,58.4,54248,59.9,-1970,-1.5,6118,8482,15609,9732,6251,16323,0.189855857122165,15966,"IL","Fulton County"
17063,72159,70,71286,59.7,873,10.3,8021,13417,22891,11063,10687,22171,0.134494970259063,22531,"IL","Grundy County"
17073,71363,29.5,74329,29.8,-2966,-0.300000000000001,8835,13962,24232,13181,11263,24785,0.15168153794879,24508.5,"IL","Henry County"
17075,40357,98.9,43275,56,-2918,42.9,2496,9728,12923,4643,8695,13596,0.143914682217245,13259.5,"IL","Iroquois County"
17077,64845,71.7,65010,62.8,-165,8.90000000000001,11619,10889,24509,15248,9687,25532,0.0952934694360304,25020.5,"IL","Jackson County"
17081,53247,59,55772,48.2,-2525,10.8,4408,11681,16818,7462,9302,17141,0.171144487848618,16979.5,"IL","Jefferson County"
17089,511868,51,523692,36.9,-11824,14.1,99389,82087,193500,106756,83963,193299,0.0120852363926173,193399.5,"IL","Kane County"
17091,128562,77.9,132603,48.7,-4041,29.2,18908,25081,46556,24750,22527,48016,0.0936756436136706,47286,"IL","Kankakee County"
17093,145746,43.9,130209,27.1,15537,16.8,23392,24152,50815,24742,21380,46631,0.0444394113008142,48723,"IL","Kendall County"
17095,67760,85.9,71314,41.1,-3554,44.8,9939,10658,21964,14191,9419,23988,0.118512871513817,22976,"IL","Knox County"
17097,739349,53.5,778941,43.7,-39592,9.8,168186,108608,293574,177242,118545,299105,-0.00839981522666061,296339.5,"IL","Lake County"
17099,155905,83.4,160488,62.7,-4583,20.7,19277,26269,48447,27443,21872,50185,0.133241392231433,49316,"IL","LaSalle County"
17103,49040,57,51848,41.4,-2808,15.6,5499,8597,15215,7765,8258,16318,0.0945051950009717,15766.5,"IL","Lee County"
17105,53350,54.8,55021,87.5,-1671,-32.7,4005,10197,15096,6189,9191,15625,0.120403186862269,15360.5,"IL","Livingston County"
17111,427582,58,436809,37.9,-9227,20.1,59827,71117,140145,72288,64845,139268,0.0702479198050085,139706.5,"IL","McHenry County"
17113,209051,48.3,206619,46.5,2432,1.8,35918,37081,78995,37689,36767,75750,0.0141574387790052,77372.5,"IL","McLean County"
17115,133414,70.3,141045,43.2,-7631,27.1,18211,26782,47283,25487,24948,51216,0.100591661162559,49249.5,"IL","Macon County"
17117,70837,55.8,72713,43.5,-1876,12.3,6532,14194,21881,12090,9891,22373,0.234860769437246,22127,"IL","Macoupin County"
17119,376284,83.7,377541,62.7,-1257,21,50336,70295,127902,68979,57177,128334,0.129502912182493,128118,"IL","Madison County"
17133,52997,47.8,50945,39.8,2052,8,5522,12614,19074,7953,9881,18083,0.14146866319341,18578.5,"IL","Monroe County"
17135,43661,61.7,44701,47.9,-1040,13.8,3490,8616,12829,6491,6150,12871,0.225201057039424,12850,"IL","Montgomery County"
17137,48928,82.8,50636,55.8,-1708,27,4693,9060,14607,7467,7591,15353,0.154647947614023,14980,"IL","Morgan County"
17141,73198,64.4,77009,32.9,-3811,31.5,8025,14344,23798,11253,13144,24850,0.102489814621944,24324,"IL","Ogle County"
17143,217877,63.4,223067,51.9,-5190,11.5,37436,35299,77465,45906,34579,81704,0.0556768350041071,79584.5,"IL","Peoria County"
17145,29779,85.3,31103,74.6,-1324,10.7,2433,6816,9706,4701,5086,9995,0.217275585938982,9850.5,"IL","Perry County"
17157,45353,87.1,47069,41.7,-1716,45.4,3421,9992,14032,7395,7538,15202,0.240160876837638,14617,"IL","Randolph County"
17161,175570,62.9,186018,52.2,-10448,10.7,32258,26969,62971,42210,25364,68401,0.0799982894830499,65686,"IL","Rock Island County"
17163,280068,67.4,280881,51.7,-813,15.7,60180,53479,119201,76160,47958,125744,0.0841311016688303,122472.5,"IL","St. Clair County"
17165,35155,95.2,36015,74.3,-860,20.9,2551,8248,11234,5083,6099,11428,0.218344267950511,11331,"IL","Saline County"
17167,270527,71.6,273248,47.5,-2721,24.1,40731,49823,96472,51300,46945,99828,0.0723660671716198,98150,"IL","Sangamon County"
17177,60968,57.7,65247,36.7,-4279,21,7531,10845,19525,11349,9909,21605,0.124041565462738,20565,"IL","Stephenson County"
17179,204723,64.6,203888,40.6,835,24,20568,38620,63347,29384,33247,63854,0.121657767096202,63600.5,"IL","Tazewell County"
17183,99541,70.8,106263,57.2,-6722,13.6,9876,18582,29799,16246,16054,32872,0.155934396395797,31335.5,"IL","Vermilion County"
17195,76548,70.5,80816,51.3,-4268,19.2,11005,12597,25210,15607,10883,26906,0.122891678341813,26058,"IL","Whiteside County"
17197,748320,52.2,774606,42,-26286,10.2,146230,129726,291010,160406,122597,286420,0.0368963273131946,288715,"IL","Will County"
17199,97298,79.5,96821,57.6,477,21.9,8539,21503,31422,12589,17039,30141,0.140666715848521,30781.5,"IL","Williamson County"
17201,340850,105.2,363225,57.8,-22375,47.4,52595,53922,113027,70034,53886,126031,0.0713839913095946,119529,"IL","Winnebago County"
17203,57505,51.7,56719,35.3,786,16.4,5068,13180,19389,6999,12191,19483,0.0869921427639661,19436,"IL","Woodford County"
18003,442209,65.1,441211,43.2,998,21.9,55222,83801,145787,71263,77793,150324,0.0808806315516113,148055.5,"IN","Allen County"
18005,106852,67,107603,57.2,-751,9.8,9841,20637,32389,13567,17067,31043,0.11998528993948,31716,"IN","Bartholomew County"
18011,90084,65.8,82139,32.7,7945,33.1,10181,19654,32061,9752,16622,26647,0.0285145891442645,29354,"IN","Boone County"
18017,50002,51.1,52831,43.8,-2829,7.3,3758,9697,14135,7011,8346,15653,0.177233104436957,14894,"IN","Cass County"
18019,161018,87.8,155968,58.7,5050,29.1,18791,30012,51104,21953,25326,47725,0.079290966706164,49414.5,"IN","Clark County"
18021,41028,59.2,41562,59,-534,0.200000000000003,2306,8528,11259,4954,6267,11395,0.228645187922899,11327,"IN","Clay County"
18023,42796,69.2,44842,64.7,-2046,4.5,2819,8530,11896,5307,6919,12392,0.185682993492445,12144,"IN","Clinton County"
18027,43579,58.6,42375,53.1,1204,5.5,1800,8545,10736,3370,7098,10586,0.147936411606234,10661,"IN","Daviess County"
18029,77745,85.8,78605,39.1,-860,46.7,4883,18110,23910,7123,14886,22217,0.11127134709229,23063.5,"IN","Dearborn County"
18031,39273,93.8,38721,57.5,552,36.3,2121,8488,11095,3892,6449,10488,0.176441329730559,10791.5,"IN","Decatur County"
18033,63712,61.2,64233,45.5,-521,15.7,3941,12054,16816,7175,9780,17149,0.176789506526157,16982.5,"IN","DeKalb County"
18035,141972,106.5,147701,78.1,-5729,28.4,18100,24217,44699,28384,20916,49863,0.148016282591534,47281,"IN","Delaware County"
18039,239499,50.8,244030,41,-4531,9.8,20667,41810,65187,31398,39396,71458,0.112718429954221,68322.5,"IN","Elkhart County"
